site1,site2,site3
http://www.buzzfeed.com/josephbernstein/the-first-ever-realistic-thanksgiving-simulator#5284658771768213006,http://www.buzzfeed.com/tomphillips/ranking-every-episode-of-the-modern-doctor-who#5306799262934434395,http://www.buzzfeed.com/emilyorley/what-its-like-discussing-scandal-friday-with-co-workers#5304071702282297345
http://www.buzzfeed.com/tabathaleggett/two-students-dressed-as-the-911-twin-towers-for-halloween#5352040983108553661,http://www.buzzfeed.com/daves4/the-most-important-things-we-learned-in-2013#5355179123209680515,http://www.buzzfeed.com/matthewzeitlin/this-is-what-the-ten-most-expensive-real-estate-markets-look#5323740434792393229
http://www.buzzfeed.com/food52/healthy-recipes-for-a-mid-holiday-detox#541169393552353238,http://www.buzzfeed.com/katieheaney/19-reasons-kim-kelly-is-the-high-school-bad-girl-you-wanted#5419029470112715770,http://www.buzzfeed.com/whitneyjefferson/quotes-to-remind-you-that-adam-levine-is-still-a-douche#5364029413686017731
http://www.buzzfeed.com/skarlan/watch-the-season-finale-of-little-horribles-a-day-early#5458408847800478002,http://www.buzzfeed.com/christinebyrne/next-level-appetizers#5451293688113997060,http://www.buzzfeed.com/jessicamisener/23-excellent-reasons-to-drink-more-wine#5469685763611081573
http://www.buzzfeed.com/katherinemiller/the-new-acting-deputy-defense-secretary-also-inspired-a-char#5521712883976280646,http://www.buzzfeed.com/scottybryan/this-student-union-music-video-is-so-unbelievably-awful#5545479438156215807,http://www.buzzfeed.com/miriamberger/26-reasons-shakshuka-is-the-most-perfect-food#54894282412029833
http://www.buzzfeed.com/rosiegray/the-next-big-fight-iran-sanctions#561042238085080008,http://www.buzzfeed.com/evanmcsan/obama-engages-anti-deportation-heckler-at-immigration-speech#5564258548689204930,http://www.buzzfeed.com/mattlynley/more-top-blackberry-executives-were-just-ousted#5612117596947946219
http://www.buzzfeed.com/danmartin/tom-daley-on-coming-out-it-was-a-terrifying-decison-to-make#5632456642947063398,http://www.buzzfeed.com/andrewkaczynski/andrew-cuomo-i-think-trail-derailment-going-to-be-speed-rela#5684587287090645918,http://www.buzzfeed.com/papergirl/15-gifts-for-the-quentin-tarantino-fans-on-your-li-aatq#5666780820438684269
http://www.buzzfeed.com/meganm15/i-think-its-time-we-talk-about-the-margay-3f0z#5692031873401145758,http://www.buzzfeed.com/samimain/signs-youre-the-mom-of-your-friend-group#5697136547954157063,http://www.buzzfeed.com/samimain/pets-who-know-what-thanksgiving-is-all-about#5727146627217141018
http://www.buzzfeed.com/jeremybender/life-struggles-all-expats-will-understand#5746895247145129498,http://www.buzzfeed.com/whitneyjefferson/what-are-famous-people-thankful-for-this-year#5784228384293115185,http://www.buzzfeed.com/expresident/kingdom-rush-game-battle#5746362114971608594
http://www.buzzfeed.com/spenceralthouse/find-out-how-much-money-twitter-owes-you#5824268633901534329,http://www.buzzfeed.com/ariellecalderon/this-puppy-would-like-to-tell-you-what-hes-thankful-for#5816907719734872931,http://www.buzzfeed.com/mrloganrhoades/what-its-like-to-be-a-houston-texans-fan-right-now#5788626409433137706
http://www.buzzfeed.com/mrloganrhoades/hockey-player-who-hates-his-stick-and-wants-to-break-it-but#5858442675790687621,http://www.buzzfeed.com/mattlynley/twitter-finally-added-a-woman-to-its-board-of-directors#5857752027225398365,http://www.buzzfeed.com/hunterschwarz/4-ways-to-hack-the-new-britney-spears-album#5847140327856662131
http://www.buzzfeed.com/adamellis/this-otter-eating-clams-totally-gets-your-passion-for-food#5945546168353469093,http://www.buzzfeed.com/briangalindo/the-1995-kardashian-kristmas-kard-was-krazy-beige#5871216877185409191,http://www.buzzfeed.com/alisonvingiano/a-boy-wore-blackface-and-dressed-up-as-trayvon-martin-for-ha#5924811609306644334
http://www.buzzfeed.com/tonymerevick/advocates-athletes-launch-clothing-line-to-challenge-russian#5956311857165597973,http://www.buzzfeed.com/matthewzeitlin/heres-just-how-insane-bitcoins-recent-rise-is#6001795436387053595,http://www.buzzfeed.com/arisaperstein/the-10-most-terrifying-moments-of-the-2013-macys-gguo#5974738506070865703
http://www.buzzfeed.com/hunterschwarz/look-at-everyones-faces-when-that-guy-started-heckling-obama#6019694002151707638,http://www.buzzfeed.com/matthewzeitlin/how-to-invest-like-warren-buffett#6069916933923994497,http://www.buzzfeed.com/erikmalinowski/the-best-gifs-of-nfl-week-13-like-tears-in-rain#6003273631229770318
http://www.buzzfeed.com/lyapalater/background-actors-who-have-no-idea-what-they-are-doing#6095452019275715395,http://www.buzzfeed.com/chrisgeidner/times-the-reagan-white-house-press-briefing-erupted-with#6170080212980480209,http://www.buzzfeed.com/tabathaleggett/which-animal-looks-the-cutest-in-a-onesie#6163678495514542470
http://www.buzzfeed.com/moerder/daily-links-12-03-2013#628730901626994573,http://www.buzzfeed.com/jeremybender/struggles-of-being-23#6292060012025417247,http://www.buzzfeed.com/lyapalater/undeniable-proof-that-the-cast-of-the-hunger-games-is-also-t#6285910481678631987
http://www.buzzfeed.com/erikmalinowski/police-investigating-homicide-in-arrowhead-stadium-parking-l#6380245529535363091,http://www.buzzfeed.com/whitneyjefferson/would-you-rather-with-kelly-bensimon#6387205006153322991,http://www.buzzfeed.com/robinedds/extraordinary-footage-emerges-of-the-moment-two-planes-full#6378195825744641115
http://www.buzzfeed.com/tasneemnashrulla/pope-francis-invites-a-man-who-brutally-stabbed-a-nun-to-dea#6467381653376093974,http://www.buzzfeed.com/adambvary/frozen-thanksgiving-box-office-record#6433751744301138570,http://www.buzzfeed.com/christinebyrne/delicious-gluten-free-breakfast-pastries#6442324747896735757
http://www.buzzfeed.com/meganm15/the-incredible-story-of-wallace-and-hector-pit-bull-brothers#6510848720997898050,http://www.buzzfeed.com/matthewzeitlin/goldman-ceo-on-chris-christie-i-like-him-i-do-i-think-hes-au#664767787647631287,http://www.buzzfeed.com/ursaaurora/disney-princesses-irl-2glz#6607134921548440781
http://www.buzzfeed.com/whitneyjefferson/revelations-from-joe-jonas-essay-on-fame-dating-and-disney#6662132053675714875,http://www.buzzfeed.com/mattbellassai/the-most-life-changing-things-that-happen-when-one-direct#6701810874283053777,http://www.buzzfeed.com/chrisritter16/was-kanyes-new-video-inspired-by-a-brooklyn-artists-work#6691923327102781918
http://www.buzzfeed.com/lyapalater/times-jennifer-lawrence-and-josh-hutcherson-proved-they-a#6718543535406115265,http://www.buzzfeed.com/awesomer/popular-professions-in-comic-books#672577339911221247,http://www.buzzfeed.com/bennyjohnson/obamacare-failures-as-told-by-dr-house#671331486634331129
http://www.buzzfeed.com/ellievhall/miss-usa-wore-a-transformers-costume-in-the-miss-universe-pa#6803518853774819155,http://www.buzzfeed.com/brittwitt/8-reasons-why-joseph-gordon-levitt-is-encroaching-4ef1#6771597857146944554,http://www.buzzfeed.com/daves4/animals-that-have-made-a-huge-mistake#6788814169679857021
http://www.buzzfeed.com/krayford/the-25-most-sexual-lyrics-on-one-directions-new-a-ep5q#6823127880023602124,http://www.buzzfeed.com/bennyjohnson/breaking-down-the-most-important-white-house-picture-ever#6823828692960441698,http://www.buzzfeed.com/chrisgeidner/olympian-tom-daley-is-dating-oscar-winner-dustin-lance-black#6804405414472195945
http://www.buzzfeed.com/mjs538/inside-the-donut-taco-palace#6836098935998109892,http://www.buzzfeed.com/juliapugachevsky/indie-film-recommendations-from-the-gotham-independent-film#6896619355668373851,http://www.buzzfeed.com/jordanzakarin/what-movies-to-see-and-skip-this-thanksgiving-weekend#6842671722868290095
http://www.buzzfeed.com/juliapugachevsky/signs-you-belong-in-a-period-piece-romance#6974682965456338936,http://www.buzzfeed.com/christinebyrne/cheesy-dips-that-will-make-you-swoon#6910449786963544630,http://www.buzzfeed.com/ailbhemalone/if-bridget-jones-had-instagram#6924923879691466309
http://www.buzzfeed.com/spenceralthouse/3-minutes-that-prove-how-the-media-failed-women-in-2013#7038226754648928551,http://www.buzzfeed.com/expresident/siege-hero-viking-vengeance-game-battle#6987615910637813923,http://www.buzzfeed.com/meganm15/the-official-guide-to-sleeping-like-a-cat#7020820256422657005
http://www.buzzfeed.com/perpetua/23-best-rock-records-2013#7083325419244271901,http://www.buzzfeed.com/jenlewis/if-your-favorite-disney-movies-were-by-woody-allen#7111405064349005368,http://www.buzzfeed.com/krystianm/hey-bronies-create-your-own-pony-emx#7112841537157129516
http://www.buzzfeed.com/rachelysanders/pretty-ways-to-eat-pomegranate-seeds#7215087502245723117,http://www.buzzfeed.com/paulaersly/an-ode-to-hot-young-harrison-ford-may-he-rip#7248413851641146756,http://www.buzzfeed.com/rachelysanders/gorgeous-gluten-free-vegan-thanksgiving-desserts#7241760416435886664
http://www.buzzfeed.com/expresident/great-moments-in-the-history-of-cute#7303121763329325824,http://www.buzzfeed.com/mbvd/why-you-should-care-about-gmo-legislation#7271935638086935176,http://www.buzzfeed.com/leonoraepstein/things-that-happened-in-2013-that-youve-already-forgotten#7280813847613262606
http://www.buzzfeed.com/lyapalater/45-people-that-prove-the-hottest-people-come-from-canada#7406043563618814796,http://www.buzzfeed.com/adambvary/thanksgiving-2013-movie-marathons#7354364550795010636,http://www.buzzfeed.com/sheerafrenkel/welcome-to-the-new-old-egypt#7405500900480275385
http://www.buzzfeed.com/arianelange/13-reasons-every-feminist-needs-to-watch-the-punk-singer#7406652769111543246,http://www.buzzfeed.com/chrisgeidner/supreme-court-to-consider-contraception-mandate-questions#7426331060648160494,http://www.buzzfeed.com/summeranne/which-candy-crush-villain-are-you#7417874006884923238
http://www.buzzfeed.com/tommywes/chris-lilley-jamie-private-school-girl#7442038015205884503,http://www.buzzfeed.com/catiejane/lessons-learned-from-love-actually-g3d9#7439540194144110975,http://www.buzzfeed.com/briangalindo/listen-to-tupac-shakurs-thoughts-on-life-death-and-racism#743168119546617089
http://www.buzzfeed.com/tabirakhter/16-ways-technology-has-made-dating-more-difficult-than-it-ne#7456981264699884475,http://www.buzzfeed.com/gabrielakruschewsky/23-classic-brazilian-songs-you-need-to-listen-to-right-now#7471633302549792326,http://www.buzzfeed.com/justinm50/kyle-kinane-gets-in-hilarious-feud-with-pace-salsa-c7vu#7459626337530412827
http://www.buzzfeed.com/tanyachen/social-media-saved-600-cats-in-china-averting-tragedy-and-br#7547958674470505350,http://www.buzzfeed.com/jordanzakarin/production-on-fast-and-furious-7-shut-down-days-after-paul-w#7503165993993263599,http://www.buzzfeed.com/briangalindo/18-times-joey-fatone-got-the-short-end-of-the-fashion-stick#7564518802597696641
http://www.buzzfeed.com/tomphillips/13-amazing-viral-nature-pictures-that-are-actually-fake#7634051597712507197,http://www.buzzfeed.com/mariahsummers/grocery-shoppers-no-longer-stocking-their-pantries-buying-2#7626175690566181505,http://www.buzzfeed.com/andrewkaczynski/reagan-rocks-some-good-outfits#7647812182013598306
http://www.buzzfeed.com/rachelzarrell/these-are-some-of-the-grossest-school-lunches-in-the-us#7664613836842566816,http://www.buzzfeed.com/samimain/pets-who-are-already-in-the-holiday-mood#7683546279461137287,http://www.buzzfeed.com/ryanhatesthis/this-is-one-of-the-most-brutal-responses-to-a-break-up-text#7677209392356583715
http://www.buzzfeed.com/andrewkaczynski/sections-of-rand-pauls-op-ed-on-drug-sentencing-plagiarized#7726520208486171991,http://www.buzzfeed.com/adriancarrasquillo/catch-an-illegal-immigrant-game-planned-for-university-of-te#7710922346037050411,http://www.buzzfeed.com/sapna/cinnabon-flavored-vodka-is-about-to-become-a-reality#7691949180849798958
http://www.buzzfeed.com/ariellecalderon/who-said-it-kanye-west-or-your-creative-director#7767930466509861143,http://www.buzzfeed.com/charliewarzel/out-of-the-blue-facebook-is-now-driving-enormous-traffic-to#7735611512774229678,http://www.buzzfeed.com/catesevilla/20-times-nigella-lawson-proved-she-is-a-goddess-among-us#7746893379453338994
http://www.buzzfeed.com/justinabarca/8-fun-facts-about-dan-harmons-new-animated-show-rick-and-mor#7813251389406489450,http://www.buzzfeed.com/jaimieetkin/macklemore-pays-tribute-to-trayvon-martin-address-racial-pro#7795320298083944421,http://www.buzzfeed.com/lyapalater/the-official-ranking-of-the-45-hottest-jewish-women-in-holly#7832204491407004332
http://www.buzzfeed.com/ellievhall/trent-reznor-facetimes-dying-fan-during-nine-inch-nails-conc#7833671969355420052,http://www.buzzfeed.com/chelseamarshall/the-top-12-animal-scoots-that-defined-2013#7836720596281372825,http://www.buzzfeed.com/skarlan/finally-a-fashion-photography-book-for-butch-lesbians#7852582131880881809
http://www.buzzfeed.com/adambvary/jena-malone-f-bombs-catching-fire#7875636290799853924,http://www.buzzfeed.com/leonoraepstein/a-re-telling-of-the-tragedy-of-toni-braxtons-un-break-my-hea#7860980458322147565,http://www.buzzfeed.com/erikmalinowski/7-quaint-andor-hilarious-vintage-photos-from-the-first-winte#7898498224925411444
http://www.buzzfeed.com/lyapalater/potatoes-that-look-like-channing-tatum#7958038603429734883,http://www.buzzfeed.com/tasneemnashrulla/something-was-born-inside-a-little-boys-knee-and-hes-keeping#7949378171841413142,http://www.buzzfeed.com/katienotopoulos/the-terrifyingly-violent-new-genre-of-my-little-pony-fan-art#7912750591554371161
http://www.buzzfeed.com/jenlewis/private-islands-that-cost-less-than-an-nyu-degree#8011701360341280862,http://www.buzzfeed.com/saeedjones/if-spotify-recommended-hot-guys-instead-of-music#7997497802332186895,http://www.buzzfeed.com/hunterschwarz/what-life-was-like-in-the-00s-according-to-high-school-newsp#797198020250097823
http://www.buzzfeed.com/paulaersly/star-wars-episode-vii-fan-posters#8020021430605227629,http://www.buzzfeed.com/emilyhennen/9-photos-of-taylor-hanson-acting-like-a-celebrity-fangirl#8048490807619334384,http://www.buzzfeed.com/rosiegray/us-negotiators-raised-issue-of-detained-americans-during-ira#8033590663493442529
http://www.buzzfeed.com/emofly/slab-pies#8070159592275279079,http://www.buzzfeed.com/ryanhatesthis/the-most-important-twerking-moments-of-2013#8053803448675050,http://www.buzzfeed.com/gavon/haunting-photos-of-jfk-assassination-landmarks-then-and-now#8067556285734265531
http://www.buzzfeed.com/catcastell/inspiration-to-start-or-restart-your-day-right-fti4#8088107922707700144,http://www.buzzfeed.com/tanyachen/times-r-kelly-stole-the-show-in-2013#810257560675167720,http://www.buzzfeed.com/ajlobster/22-times-dr-beverly-crusher-was-your-fashion-idol-hbg2#8109381151793435122
http://www.buzzfeed.com/notmonroe/19-ways-to-flavor-popcorn-gg32#8135290078952364796,http://www.buzzfeed.com/johnstanton/irish-government-launches-campaign-for-new-immigration-law-i#8164995067997161386,http://www.buzzfeed.com/adamdavis/show-us-the-last-thing-you-searched-for-on-your-phone#8144019044680647137
http://www.buzzfeed.com/bml/nba-game-in-mexico-city-canceled-because-arena-is-on-fire#8187474432300644926,http://www.buzzfeed.com/emilyhennen/the-most-fab-and-drab-celebrity-outfits-of-the-week-11-23-13#8239027099032367242,http://www.buzzfeed.com/kristinchirico/questions-you-never-want-your-family-to-ask#8198483526512660622
http://www.buzzfeed.com/tonymerevick/federal-court-orders-immediate-marriage-licenses-for-illinoi#8272202709089486190,http://www.buzzfeed.com/emilys49/19-cringe-worthy-christmas-movies-that-time-forgot#8286847556982334816,http://www.buzzfeed.com/perpetua/x-men-apocalypse-movie#8267861741508948222
http://www.buzzfeed.com/jessicamisener/29-reasons-jon-stewart-is-the-most-perfect-man-on-earth#8323060580387745971,http://www.buzzfeed.com/arianelange/ncis-guinness-record-with-a-234-hour-marathon#828948672341147422,http://www.buzzfeed.com/mackenziekruvant/things-este-haims-bassface-looks-like#8291492339996415137
http://www.buzzfeed.com/rachels73/someone-in-michigan-built-a-life-size-tardis-and-i-am52#8357148536720430051,http://www.buzzfeed.com/alannaokun/mad-etsy-cats#8444122465126137491,http://www.buzzfeed.com/adamdavis/foods-that-new-england-does-better-than-anywhere-else#834297615715327683
http://www.buzzfeed.com/arisaperstein/the-most-misogynistic-website-youll-see-all-day-gguo#8465825257079914285,http://www.buzzfeed.com/lesterfeder/22-year-rape-sentence-gives-some-hope-for-black-lesbians-in#8473676054586225191,http://www.buzzfeed.com/rosiegray/nrcc-to-launch-happy-holidays-is-what-liberals-say-mug#8462124630863927964
http://www.buzzfeed.com/gabrielakruschewsky/celebrity-voice-on-your-navigation-system#8543185747981926869,http://www.buzzfeed.com/bennyjohnson/36-stunning-color-photos-of-kennedys-life-at-the-white-house#8477169755328918343,http://www.buzzfeed.com/bml/the-godfather-of-sabermetrics-has-a-novel-theory-on-jfks-dea#850886351339224053
http://www.buzzfeed.com/skarlan/gail-peck-is-the-reason-you-should-be-watching-rookie-blue#8563137349971319313,http://www.buzzfeed.com/mylestanzer/why-the-kimye-video-is-the-most-pure-expression-of-love-ever#855910304428602424,http://www.buzzfeed.com/mrloganrhoades/enormous-american-flag-rips-in-half-sparks-u-s-a-chant#8543979822081469623
http://www.buzzfeed.com/mattlynley/apples-cash-pile-to-grow-0198-after-beating-samsung-in-court#8574556165292695383,http://www.buzzfeed.com/gregs11/11-hilarious-things-that-the-past-didnt-get-r-4x67#8576508310775790805,http://www.buzzfeed.com/jaimieetkin/15-places-justin-bieber-r-kelly-talk-about-having-sex-in-pyd#8593321787743544391
http://www.buzzfeed.com/andrewkaczynski/11-fascinating-doodles-jfk-drew-during-the-cuban-missile-cri#8613985217275738749,http://www.buzzfeed.com/ellievhall/20-childrens-christmas-books-to-read-aloud#8748446804450065784,http://www.buzzfeed.com/joelanderson/everything-thats-happened-so-far-in-the-sexual-assault-inves#8693012221111171774
http://www.buzzfeed.com/andrear19/17-times-charlie-brown-holiday-specials-saw-into-y-a40c#8780770223311723418,http://www.buzzfeed.com/ryanhatesthis/a-fifth-grade-teacher-wanted-to-show-her-students-what-happe#8755220608844876073,http://www.buzzfeed.com/adambvary/hunger-games-mockingjay-problems#8752906449324613979
http://www.buzzfeed.com/tomphillips/14-things-you-can-say-to-bisexual-people-that-are-guaranteed#8840747220128669848,http://www.buzzfeed.com/lilis2/insanely-beautiful-colleges-you-can-get-married-at#8782362162545826666,http://www.buzzfeed.com/kateaurthur/hunger-games-catching-fire-ending-spoilers#8818401254424731757
http://www.buzzfeed.com/ryanhatesthis/someone-made-a-video-game-about-sandy-hook-where-you-play-as#8862143615654864023,http://www.buzzfeed.com/merfae/the-complete-stages-of-the-midnight-due-date-gyp9#8866939986533757225,http://www.buzzfeed.com/jessicamisener/13-reasons-the-95-cleveland-indians-were-the-greatest-team-e#8879086860779125130
http://www.buzzfeed.com/juliapugachevsky/foods-russians-grew-up-with#8971436924728213557,http://www.buzzfeed.com/samimain/reasons-to-fall-back-in-love-with-breakfast#8882368131807779519,http://www.buzzfeed.com/whitneyjefferson/james-francos-unexplainable-batman-art#8884965038972979184
http://www.buzzfeed.com/mjkiebus/basketball-players-who-totally-forgot-how-to-basketball#8974462937218817329,http://www.buzzfeed.com/whitneyjefferson/things-celebrities-did-this-week-11-22#8997145471999675947,http://www.buzzfeed.com/adambvary/gal-gadot-playing-wonder-woman-superman-batman-reactions#9008715715752407839
http://www.buzzfeed.com/jeremybender/blanket-forts-youll-want-to-hibernate-in#9064832602009654894,http://www.buzzfeed.com/mjkiebus/unexpectedly-awesome-dance-battle-breaks-out-at-nba-game#9105509202448063084,http://www.buzzfeed.com/bml/why-michigan-and-ohio-state-need-to-get-over-it-and-realize#9100068580877131198
http://www.buzzfeed.com/copyranter/a-most-disgusting-anti-smoking-ad#9134907869504376601,http://www.buzzfeed.com/ryanhatesthis/this-is-what-google-thinks-of-your-personal-music-taste#9155612617795829666,http://www.buzzfeed.com/charliewarzel/this-unreal-mit-invention-allows-you-to-reach-through-the-sc#9123012285177894448
http://www.buzzfeed.com/food52/greatest-pumpkin-recipes#9196296704409448229,http://www.buzzfeed.com/krayford/23-reasons-to-celebrate-one-direction-ep5q#9159365256059250810,http://www.buzzfeed.com/lyapalater/16-celebrity-instagrams-you-need-to-see-this-week-64579#9194412843612864636
http://www.buzzfeed.com/patricksmith/theres-a-social-network-for-dead-people-now#9210981566758335056,http://www.buzzfeed.com/dorieans/21-reasons-the-world-needs-an-outkast-reunion-c0u2#935439642827462135,http://www.buzzfeed.com/mjkiebus/possibly-the-greatest-college-football-ejection-of-all-time#9196765415709525904
